person_id,person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21938,29.0,female,114951.0,5,RENT,6000.0,11.49,0.05,7.0,684,No,0
35079,25.0,female,102833.0,3,RENT,9600.0,13.62,0.09,4.0,673,No,0
15625,22.0,female,105183.0,1,RENT,15000.0,10.62,0.14,2.0,677,No,0
19812,31.0,female,34414.0,12,RENT,3600.0,16.49,0.1,7.0,529,No,1
19004,28.0,female,240579.0,6,RENT,15000.0,11.72,0.06,10.0,599,Yes,0
22944,29.0,female,72958.0,9,MORTGAGE,5000.0,6.03,0.07,10.0,630,No,0
29133,39.0,male,485461.0,16,MORTGAGE,35000.0,11.01,0.07,11.0,668,No,1
38731,25.0,male,67075.0,5,MORTGAGE,15000.0,10.06,0.22,3.0,683,Yes,0
4218,23.0,male,48808.0,1,MORTGAGE,7000.0,8.88,0.14,3.0,627,Yes,0
3942,25.0,female,50663.0,1,RENT,4000.0,14.84,0.08,4.0,569,No,1
6551,24.0,female,50882.0,2,RENT,6000.0,11.28,0.12,2.0,593,No,1
19394,31.0,male,38998.0,10,RENT,3000.0,11.01,0.08,10.0,702,No,1
23822,28.0,male,73260.0,10,RENT,9600.0,13.57,0.13,8.0,560,Yes,0
33958,22.0,male,41561.0,3,RENT,6000.0,12.62,0.14,4.0,631,Yes,0
5697,24.0,male,56077.0,2,MORTGAGE,10075.0,12.42,0.18,2.0,713,No,0
25030,27.0,female,96834.0,5,MORTGAGE,7500.0,11.71,0.08,10.0,637,Yes,0
18127,29.0,male,106691.0,6,RENT,25000.0,14.46,0.23,10.0,622,No,1
44586,27.0,female,314504.0,6,MORTGAGE,12821.0,11.81,0.04,5.0,669,No,1
4451,21.0,female,55427.0,0,RENT,4800.0,7.51,0.09,4.0,601,Yes,0
35741,24.0,male,78933.0,5,MORTGAGE,6246.0,6.95,0.08,2.0,628,Yes,0
43973,30.0,female,59500.0,9,RENT,10000.0,15.45,0.17,8.0,610,No,1
7407,24.0,male,64524.0,4,MORTGAGE,8000.0,6.03,0.12,2.0,652,No,0
36995,22.0,male,70084.0,0,MORTGAGE,4000.0,7.83,0.06,3.0,639,Yes,0
17393,25.0,male,59689.0,4,RENT,10000.0,6.62,0.17,2.0,682,No,1
23443,31.0,female,76057.0,9,OWN,3000.0,13.92,0.04,5.0,582,Yes,0
35761,28.0,male,122267.0,5,MORTGAGE,15000.0,9.33,0.12,9.0,523,Yes,0
27683,30.0,female,66619.0,5,RENT,15800.0,14.72,0.24,9.0,546,Yes,0
8777,22.0,male,73054.0,1,MORTGAGE,8000.0,6.99,0.11,4.0,655,Yes,0
17015,21.0,female,15285.0,0,MORTGAGE,3250.0,15.68,0.21,2.0,707,No,1
28249,33.0,female,87740.0,12,MORTGAGE,5000.0,6.99,0.06,7.0,558,Yes,0
23903,27.0,female,29567.0,0,RENT,10000.0,7.68,0.34,9.0,595,No,1
3066,25.0,male,37243.0,2,RENT,3250.0,5.42,0.09,3.0,630,Yes,0
21866,33.0,male,53709.0,13,MORTGAGE,4500.0,14.74,0.08,10.0,644,No,1
33760,25.0,female,60469.0,4,RENT,2423.0,7.49,0.04,2.0,687,No,0
21785,32.0,male,72767.0,9,RENT,6000.0,13.98,0.08,5.0,638,No,0
44092,27.0,male,60540.0,6,RENT,8400.0,11.01,0.14,6.0,653,No,1
19798,33.0,female,44144.0,8,MORTGAGE,6625.0,16.4,0.15,5.0,692,Yes,0
16204,25.0,female,72972.0,0,RENT,10000.0,11.01,0.14,4.0,665,Yes,0
23270,28.0,female,32542.0,5,RENT,5000.0,7.9,0.15,6.0,662,Yes,0
13200,22.0,male,44290.0,0,OWN,3250.0,7.75,0.07,4.0,674,Yes,0
11271,26.0,female,88097.0,7,OWN,12000.0,11.01,0.14,2.0,584,Yes,0
40400,34.0,male,361181.0,10,MORTGAGE,24360.0,12.37,0.07,12.0,610,Yes,0
44032,26.0,male,36959.0,4,RENT,2432.0,15.09,0.07,8.0,605,No,1
361,24.0,male,223194.0,0,RENT,25000.0,12.68,0.11,2.0,676,Yes,0
37739,31.0,male,120997.0,11,OWN,25000.0,13.43,0.21,9.0,635,No,0
39738,30.0,male,68826.0,11,MORTGAGE,12000.0,8.56,0.17,9.0,576,No,0
10139,23.0,female,79313.0,0,MORTGAGE,5000.0,7.43,0.06,4.0,636,Yes,0
22681,27.0,male,52467.0,0,RENT,7500.0,11.91,0.14,7.0,603,No,1
41773,21.0,male,35643.0,0,RENT,8000.0,8.9,0.22,3.0,625,Yes,0
14032,24.0,male,120948.0,0,MORTGAGE,5000.0,11.01,0.04,3.0,690,Yes,0
174,22.0,female,68824.0,0,RENT,25000.0,14.96,0.36,3.0,634,No,1
121,22.0,female,16890.0,0,OWN,4750.0,11.01,0.28,3.0,645,No,1
26183,33.0,male,60833.0,13,RENT,14000.0,10.62,0.23,9.0,607,Yes,0
6681,22.0,male,66898.0,0,RENT,6000.0,7.51,0.09,3.0,594,No,0
4351,22.0,male,17019.0,0,RENT,4800.0,12.53,0.28,4.0,522,No,1
2341,21.0,female,39308.0,0,MORTGAGE,6000.0,8.9,0.15,3.0,584,Yes,0
4028,24.0,female,48856.0,2,MORTGAGE,7500.0,12.22,0.15,4.0,678,Yes,0
17584,22.0,female,13712.0,1,RENT,3600.0,12.23,0.26,3.0,635,No,1
18626,28.0,female,53843.0,7,RENT,17500.0,11.01,0.33,10.0,599,No,1
16482,23.0,male,35306.0,0,MORTGAGE,5000.0,11.99,0.14,4.0,624,Yes,0
21056,27.0,female,54978.0,6,MORTGAGE,5000.0,9.25,0.09,10.0,682,Yes,0
39894,40.0,male,64745.0,17,RENT,4476.0,6.68,0.07,15.0,561,Yes,0
35942,25.0,male,87181.0,6,OWN,16000.0,11.97,0.18,4.0,613,No,0
9448,23.0,male,75276.0,3,MORTGAGE,10000.0,11.01,0.13,2.0,654,Yes,0
44877,27.0,female,130553.0,4,RENT,12840.0,15.19,0.1,4.0,677,No,1
19974,32.0,male,39351.0,6,RENT,10400.0,15.27,0.26,9.0,614,No,1
9071,26.0,male,73092.0,6,RENT,8000.0,13.61,0.11,4.0,562,Yes,0
28090,34.0,male,34546.0,12,OWN,3000.0,9.99,0.09,5.0,696,Yes,0
25524,29.0,female,93260.0,6,RENT,12000.0,11.01,0.13,9.0,677,Yes,0
33223,31.0,female,366786.0,2,MORTGAGE,35000.0,16.8,0.1,10.0,638,No,0
33675,23.0,female,78741.0,0,MORTGAGE,2274.0,11.03,0.03,3.0,680,Yes,0
8974,23.0,male,61180.0,0,RENT,8000.0,12.73,0.13,4.0,695,No,0
28698,29.0,female,40808.0,3,RENT,5000.0,8.9,0.12,8.0,642,Yes,0
15806,24.0,male,212397.0,5,MORTGAGE,3200.0,10.0,0.02,4.0,694,No,0
869,25.0,male,28595.0,2,MORTGAGE,4400.0,6.76,0.15,2.0,611,No,0
3747,22.0,female,31521.0,0,RENT,4000.0,5.42,0.13,4.0,494,Yes,0
42577,23.0,female,76134.0,1,MORTGAGE,4000.0,12.79,0.05,2.0,587,No,1
36216,32.0,male,114953.0,9,MORTGAGE,7481.0,9.54,0.07,12.0,681,Yes,0
17781,26.0,female,67756.0,2,RENT,8150.0,12.87,0.12,2.0,653,Yes,0
23359,29.0,female,75108.0,6,MORTGAGE,9600.0,18.39,0.13,10.0,527,Yes,0
16531,23.0,female,58805.0,1,MORTGAGE,14125.0,11.01,0.24,3.0,664,Yes,0
43210,25.0,female,42734.0,4,RENT,19000.0,11.63,0.44,3.0,657,No,1
43406,31.0,male,53820.0,10,RENT,10000.0,11.07,0.19,9.0,702,No,1
4008,23.0,male,49119.0,0,MORTGAGE,10000.0,7.51,0.2,3.0,538,Yes,0
10546,22.0,female,83249.0,0,MORTGAGE,12000.0,11.01,0.14,4.0,607,Yes,0
5405,24.0,female,64121.0,1,RENT,5000.0,7.74,0.08,4.0,639,No,0
34414,24.0,male,50084.0,0,RENT,2000.0,6.86,0.04,5.0,562,Yes,0
34717,26.0,male,126799.0,4,MORTGAGE,25000.0,11.57,0.2,4.0,653,Yes,0
12519,26.0,female,92110.0,3,MORTGAGE,7200.0,16.35,0.08,2.0,582,No,1
712,22.0,male,26244.0,0,MORTGAGE,3000.0,11.49,0.11,3.0,667,Yes,0
10476,23.0,male,36814.0,3,RENT,10000.0,12.18,0.27,3.0,656,No,1
12952,23.0,male,104290.0,1,MORTGAGE,21000.0,8.9,0.2,4.0,643,Yes,0
8430,22.0,male,70326.0,0,MORTGAGE,20000.0,11.41,0.28,3.0,627,Yes,0
34747,27.0,male,47315.0,3,RENT,3600.0,11.42,0.08,5.0,644,No,0
25470,27.0,male,49188.0,4,RENT,3000.0,7.4,0.06,9.0,662,Yes,0
15569,24.0,female,175038.0,0,MORTGAGE,5000.0,9.63,0.03,4.0,523,Yes,0
25727,27.0,male,34637.0,5,RENT,12250.0,11.26,0.35,7.0,620,No,1
15254,23.0,female,72828.0,0,RENT,15000.0,11.01,0.21,4.0,665,Yes,0
13637,23.0,female,53867.0,0,RENT,13000.0,17.26,0.24,3.0,611,No,1
29664,41.0,male,102867.0,21,RENT,3000.0,13.49,0.03,17.0,632,No,0
20735,28.0,female,44179.0,5,MORTGAGE,15450.0,11.01,0.35,8.0,656,No,1
39315,27.0,female,87766.0,5,MORTGAGE,8966.0,10.98,0.1,4.0,677,Yes,0
20795,28.0,female,52817.0,5,RENT,5000.0,11.71,0.09,9.0,646,Yes,0
11340,23.0,female,69085.0,4,RENT,10000.0,11.48,0.14,4.0,588,Yes,0
25742,28.0,male,108908.0,5,MORTGAGE,21000.0,10.74,0.19,7.0,637,No,0
4628,25.0,male,51537.0,0,MORTGAGE,13975.0,8.9,0.27,4.0,653,Yes,0
31795,41.0,female,173710.0,18,MORTGAGE,25000.0,10.08,0.14,11.0,656,No,0
41624,25.0,male,60954.0,2,RENT,4800.0,10.78,0.08,4.0,613,Yes,0
37653,24.0,male,109249.0,5,MORTGAGE,9500.0,11.26,0.09,4.0,633,Yes,0
27912,28.0,male,31145.0,5,RENT,7000.0,6.92,0.22,7.0,561,Yes,0
23872,28.0,female,31024.0,6,RENT,9750.0,18.25,0.31,6.0,672,No,1
31289,37.0,female,51424.0,15,RENT,3000.0,7.51,0.06,13.0,565,Yes,0
38044,29.0,female,46488.0,4,MORTGAGE,6500.0,11.28,0.14,9.0,685,Yes,0
41093,27.0,male,38749.0,2,RENT,4000.0,10.64,0.1,5.0,656,No,0
20403,28.0,female,59960.0,10,RENT,4500.0,14.27,0.08,10.0,509,No,1
42700,23.0,male,48917.0,1,RENT,13249.0,16.53,0.27,3.0,608,No,1
6068,25.0,female,58767.0,1,MORTGAGE,1000.0,13.49,0.02,3.0,657,No,0
9853,24.0,female,79062.0,1,MORTGAGE,12000.0,9.91,0.15,3.0,569,Yes,0
3646,24.0,male,18450.0,1,RENT,3825.0,11.01,0.21,2.0,635,No,1
12614,26.0,male,101711.0,5,MORTGAGE,3000.0,8.94,0.03,3.0,634,No,0
31929,37.0,female,9850.0,15,RENT,1000.0,11.14,0.1,13.0,473,Yes,0
18982,32.0,female,122423.0,8,RENT,15000.0,17.58,0.12,8.0,672,No,1
31742,36.0,female,79174.0,13,RENT,15000.0,10.59,0.19,17.0,565,No,0
43150,22.0,male,35917.0,0,RENT,9000.0,11.0,0.25,2.0,686,No,1
24351,30.0,male,58783.0,8,RENT,10000.0,12.87,0.17,8.0,568,Yes,0
12117,22.0,male,48717.0,0,OWN,8000.0,5.79,0.16,2.0,709,Yes,0
26033,29.0,male,115202.0,7,MORTGAGE,2400.0,13.72,0.02,9.0,583,Yes,0
2789,22.0,male,69512.0,2,RENT,12000.0,13.11,0.17,2.0,565,Yes,0
6869,25.0,male,87221.0,0,RENT,6000.0,11.86,0.07,3.0,691,No,0
21686,27.0,male,60733.0,5,OWN,7800.0,15.99,0.13,10.0,632,No,0
25107,28.0,female,96978.0,6,MORTGAGE,9600.0,7.51,0.1,6.0,661,No,0
38309,24.0,female,72830.0,0,MORTGAGE,20000.0,7.49,0.27,4.0,651,Yes,0
41956,30.0,female,88829.0,8,MORTGAGE,15000.0,11.01,0.17,8.0,647,Yes,0
37585,27.0,female,114271.0,2,MORTGAGE,35000.0,8.4,0.31,4.0,636,Yes,0
19381,33.0,female,28550.0,10,RENT,3000.0,13.43,0.11,5.0,684,No,0
13331,25.0,female,109101.0,1,OWN,5000.0,6.76,0.05,4.0,606,Yes,0
5935,25.0,female,37284.0,1,RENT,5600.0,11.01,0.15,4.0,642,No,1
18939,30.0,female,26576.0,9,RENT,2000.0,14.22,0.08,9.0,656,Yes,0
15289,25.0,male,73210.0,4,RENT,15000.0,12.99,0.2,4.0,599,Yes,0
41861,27.0,female,43140.0,2,MORTGAGE,8575.0,14.24,0.2,6.0,669,No,0
37875,27.0,male,72951.0,2,MORTGAGE,3410.0,10.91,0.05,7.0,693,Yes,0
35186,28.0,male,85071.0,3,MORTGAGE,12000.0,10.99,0.14,8.0,676,No,0
23795,29.0,female,79030.0,4,MORTGAGE,12000.0,9.62,0.15,5.0,597,No,0
22745,31.0,male,70077.0,8,MORTGAGE,12000.0,6.62,0.17,9.0,692,No,0
25710,29.0,female,109107.0,8,MORTGAGE,6000.0,6.03,0.05,5.0,619,No,0
19780,29.0,male,68071.0,7,RENT,3500.0,10.37,0.05,7.0,611,Yes,0
30652,46.0,male,33713.0,24,RENT,5050.0,11.01,0.15,11.0,685,No,0
22720,33.0,male,70100.0,14,MORTGAGE,15000.0,6.03,0.21,7.0,602,Yes,0
25869,29.0,male,110256.0,4,MORTGAGE,15600.0,15.7,0.14,9.0,705,No,0
21434,31.0,female,33439.0,7,RENT,5800.0,6.62,0.17,9.0,610,Yes,0
20247,29.0,male,49032.0,10,MORTGAGE,11000.0,16.49,0.22,6.0,614,Yes,0
29176,45.0,male,252929.0,22,MORTGAGE,12000.0,9.63,0.05,12.0,542,Yes,0
6051,23.0,male,38277.0,1,RENT,5775.0,9.63,0.15,4.0,506,No,1
4352,21.0,female,19190.0,0,RENT,4800.0,8.49,0.25,3.0,666,No,1
1008,22.0,female,72947.0,2,RENT,18000.0,9.33,0.25,3.0,631,Yes,0
24984,33.0,female,96136.0,11,MORTGAGE,4000.0,10.36,0.04,6.0,647,No,0
29726,36.0,male,44141.0,12,MORTGAGE,12000.0,9.63,0.27,15.0,655,Yes,0
38728,26.0,female,37310.0,7,RENT,5000.0,11.92,0.13,5.0,584,No,0
30375,40.0,female,90824.0,18,RENT,6500.0,7.9,0.07,15.0,703,No,0
39481,23.0,female,44010.0,1,MORTGAGE,18367.0,7.89,0.42,4.0,606,Yes,0
7460,25.0,male,51288.0,3,RENT,6750.0,17.27,0.13,2.0,502,No,1
25296,29.0,female,73067.0,6,RENT,12000.0,14.22,0.16,6.0,669,Yes,0
43449,25.0,male,65915.0,3,RENT,16000.0,15.52,0.24,4.0,610,No,1
29678,41.0,female,51588.0,18,RENT,3200.0,12.18,0.06,16.0,728,No,0
26944,30.0,female,53981.0,8,RENT,15000.0,13.24,0.28,7.0,665,No,1
32577,57.0,male,64751.0,34,MORTGAGE,5800.0,13.16,0.09,30.0,746,Yes,0
2006,24.0,female,39839.0,0,RENT,14000.0,14.17,0.35,2.0,676,No,1
40313,26.0,female,70284.0,5,RENT,7000.0,7.79,0.1,4.0,636,No,0
38233,30.0,female,55026.0,7,RENT,2068.0,7.01,0.04,8.0,657,Yes,0
40282,28.0,female,79592.0,7,MORTGAGE,8400.0,12.6,0.11,5.0,674,Yes,0
27627,29.0,female,184645.0,7,OWN,3000.0,10.74,0.02,8.0,669,Yes,0
27618,27.0,male,182091.0,4,MORTGAGE,6000.0,11.71,0.03,9.0,586,No,0
6997,23.0,male,24173.0,0,RENT,6200.0,19.82,0.26,3.0,671,No,1
18694,30.0,male,65715.0,3,RENT,16200.0,15.57,0.25,10.0,528,No,1
13100,24.0,female,106533.0,1,MORTGAGE,25000.0,14.54,0.23,2.0,518,Yes,0
17031,22.0,female,91891.0,0,MORTGAGE,12000.0,11.01,0.13,2.0,669,No,0
6390,21.0,female,45467.0,0,RENT,6000.0,11.71,0.13,4.0,631,No,0
8408,23.0,female,70216.0,0,MORTGAGE,4000.0,11.01,0.06,3.0,616,No,0
12805,26.0,male,50111.0,4,RENT,3000.0,12.42,0.06,3.0,540,Yes,0
22752,27.0,male,116285.0,3,RENT,7500.0,9.83,0.06,10.0,680,No,0
1594,23.0,female,34746.0,2,MORTGAGE,9500.0,15.62,0.27,2.0,630,No,1
34404,28.0,female,217122.0,8,MORTGAGE,14339.0,10.24,0.07,5.0,583,No,0
25674,32.0,female,93800.0,9,MORTGAGE,10000.0,18.43,0.11,6.0,640,No,1
32870,56.0,male,210853.0,29,MORTGAGE,12000.0,10.82,0.06,25.0,635,Yes,0
37054,29.0,female,90941.0,7,MORTGAGE,4040.0,8.65,0.04,7.0,584,Yes,0
19655,34.0,male,43283.0,8,RENT,3200.0,11.26,0.07,6.0,668,No,0
30832,44.0,male,66709.0,20,RENT,9600.0,11.26,0.14,16.0,666,No,0
24028,31.0,male,35968.0,9,RENT,10000.0,13.75,0.28,8.0,662,No,1
22674,29.0,female,55878.0,4,RENT,7500.0,10.0,0.13,7.0,559,No,0
32510,56.0,female,115308.0,34,MORTGAGE,12000.0,11.58,0.1,20.0,637,Yes,0
1869,23.0,female,36960.0,5,MORTGAGE,4600.0,7.9,0.12,3.0,675,No,0
28889,28.0,female,65505.0,6,RENT,1800.0,11.01,0.03,8.0,571,No,0
5707,25.0,female,31207.0,6,RENT,5200.0,12.53,0.17,3.0,648,Yes,0
23945,28.0,female,37056.0,4,RENT,10000.0,14.54,0.27,7.0,593,No,1
9752,24.0,male,77660.0,5,MORTGAGE,13225.0,10.37,0.17,3.0,497,Yes,0
29743,41.0,female,73006.0,19,RENT,10800.0,10.74,0.15,11.0,593,Yes,0
21158,32.0,male,91117.0,8,RENT,5000.0,9.99,0.05,8.0,712,Yes,0
38884,24.0,male,103021.0,1,MORTGAGE,18000.0,11.19,0.17,4.0,647,Yes,0
16072,25.0,male,138864.0,4,MORTGAGE,20000.0,6.91,0.14,4.0,628,Yes,0
15960,25.0,female,8000.0,0,RENT,1000.0,9.64,0.12,4.0,630,No,1
15129,24.0,male,148216.0,4,MORTGAGE,8000.0,12.68,0.05,4.0,673,Yes,0
32877,28.0,female,100757.0,6,MORTGAGE,7215.0,12.43,0.07,7.0,652,Yes,0
8962,26.0,male,73096.0,6,MORTGAGE,7200.0,11.01,0.1,4.0,580,Yes,0
18797,28.0,male,19410.0,5,RENT,1200.0,12.53,0.06,8.0,578,Yes,0
31722,44.0,female,70702.0,20,RENT,15000.0,13.48,0.21,15.0,660,No,0
44429,24.0,male,65885.0,5,RENT,7000.0,15.87,0.11,3.0,569,No,1
43625,27.0,female,86249.0,5,RENT,3200.0,13.8,0.04,5.0,648,No,1
7822,24.0,male,49991.0,3,RENT,7000.0,11.86,0.14,2.0,668,Yes,0
28283,28.0,male,85093.0,5,RENT,7800.0,7.9,0.09,8.0,579,Yes,0
37521,28.0,male,56168.0,5,RENT,3000.0,10.26,0.05,6.0,710,No,0
29082,32.0,female,26323.0,8,RENT,10000.0,11.01,0.38,10.0,658,No,1
27361,28.0,female,148696.0,2,MORTGAGE,15000.0,13.85,0.1,9.0,650,No,1
24008,27.0,female,35766.0,6,RENT,10000.0,12.69,0.28,10.0,532,No,1
30014,39.0,female,53826.0,18,MORTGAGE,8000.0,9.63,0.15,17.0,596,Yes,0
21915,31.0,female,95792.0,11,RENT,6000.0,7.51,0.06,5.0,665,No,1
10359,24.0,female,29512.0,0,RENT,10000.0,9.32,0.34,4.0,502,No,1
2947,26.0,female,43029.0,4,OWN,7200.0,11.11,0.17,4.0,672,No,0
34487,24.0,female,98030.0,0,MORTGAGE,3082.0,10.41,0.03,3.0,643,Yes,0
30142,37.0,male,96958.0,12,RENT,5500.0,7.88,0.06,11.0,595,No,0
1746,22.0,female,35603.0,2,MORTGAGE,2000.0,8.59,0.06,3.0,622,No,0
42743,23.0,female,30672.0,2,RENT,5000.0,10.05,0.16,3.0,692,No,1
28089,31.0,female,330859.0,11,MORTGAGE,25000.0,13.85,0.08,7.0,616,Yes,0
5023,23.0,male,55032.0,0,RENT,5000.0,9.32,0.09,4.0,669,No,0
34617,34.0,female,192903.0,9,OWN,23722.0,11.83,0.12,8.0,676,Yes,0
16960,22.0,male,38532.0,0,RENT,12000.0,10.39,0.31,2.0,642,No,1
33024,22.0,female,43537.0,0,RENT,2161.0,7.5,0.05,2.0,597,Yes,0
20173,28.0,male,43439.0,3,RENT,4000.0,7.49,0.09,6.0,675,Yes,0
19191,31.0,male,36854.0,8,OWN,11000.0,8.94,0.3,10.0,702,Yes,0
5073,23.0,male,52675.0,0,OWN,2000.0,14.35,0.04,4.0,640,No,0
728,25.0,female,91130.0,0,RENT,20000.0,10.38,0.22,3.0,622,Yes,0
13029,24.0,male,105630.0,1,RENT,12000.0,8.88,0.11,3.0,619,Yes,0
28044,34.0,male,36051.0,11,RENT,5000.0,10.36,0.14,10.0,656,No,0
23218,30.0,female,65653.0,12,MORTGAGE,15250.0,14.42,0.23,8.0,634,No,1
16433,22.0,male,63486.0,0,MORTGAGE,10000.0,13.87,0.16,4.0,635,No,1
35534,23.0,female,132178.0,2,MORTGAGE,7500.0,10.0,0.06,4.0,599,Yes,0
24715,33.0,male,90548.0,13,RENT,10000.0,16.89,0.11,10.0,668,No,0
33764,28.0,female,51609.0,4,RENT,5500.0,9.88,0.11,6.0,605,No,0
5952,22.0,female,58278.0,0,MORTGAGE,1500.0,13.43,0.03,3.0,668,Yes,0
33735,27.0,female,46398.0,4,RENT,3259.0,11.34,0.07,4.0,676,Yes,0
40616,28.0,male,56125.0,6,MORTGAGE,3000.0,7.34,0.05,6.0,647,No,0
39356,32.0,male,73230.0,10,RENT,6500.0,11.0,0.09,6.0,687,Yes,0
39093,23.0,male,43816.0,0,RENT,6000.0,9.83,0.14,3.0,659,Yes,0
39604,23.0,male,48769.0,4,RENT,4800.0,6.25,0.1,3.0,678,Yes,0
21948,31.0,male,61912.0,12,MORTGAGE,8500.0,11.01,0.14,7.0,604,Yes,0
670,23.0,female,73286.0,3,RENT,20000.0,12.21,0.27,2.0,687,No,1
44879,29.0,male,97118.0,3,MORTGAGE,10000.0,11.89,0.1,5.0,664,No,1
19284,32.0,male,48409.0,13,RENT,2500.0,7.14,0.05,9.0,604,No,0
25991,27.0,male,125699.0,0,RENT,12800.0,7.29,0.1,7.0,673,Yes,0
42942,37.0,female,48980.0,10,RENT,21137.0,15.9,0.43,14.0,611,No,1
25183,29.0,female,50167.0,7,RENT,12000.0,10.0,0.24,7.0,630,No,0
16764,23.0,male,90782.0,0,RENT,6000.0,6.03,0.07,3.0,565,Yes,0
38737,27.0,male,38854.0,6,MORTGAGE,14104.0,11.9,0.36,9.0,701,Yes,0
28164,27.0,female,114717.0,9,MORTGAGE,18000.0,13.48,0.16,5.0,684,No,0
28004,29.0,male,63525.0,4,MORTGAGE,7800.0,10.36,0.12,9.0,550,Yes,0
40232,26.0,female,58472.0,3,MORTGAGE,9838.0,8.9,0.17,5.0,583,Yes,0
6135,24.0,male,27005.0,2,RENT,6000.0,6.62,0.22,4.0,630,No,0
29454,41.0,male,39621.0,15,RENT,1500.0,14.74,0.04,17.0,702,No,1
15233,26.0,male,151202.0,2,MORTGAGE,9600.0,5.79,0.06,2.0,512,Yes,0
44422,28.0,male,68352.0,6,MORTGAGE,8000.0,11.58,0.12,5.0,689,No,1
21129,30.0,male,54864.0,7,MORTGAGE,10000.0,13.57,0.18,6.0,672,Yes,0
24511,34.0,male,70414.0,12,RENT,10000.0,10.65,0.14,9.0,604,Yes,0
39479,25.0,female,43827.0,3,MORTGAGE,5997.0,7.81,0.14,4.0,633,Yes,0
23426,33.0,male,187093.0,12,RENT,8000.0,7.9,0.04,6.0,567,Yes,0
25617,30.0,male,106081.0,8,OWN,4700.0,11.01,0.04,7.0,642,Yes,0
39712,28.0,female,78947.0,8,MORTGAGE,6018.0,6.31,0.08,10.0,632,Yes,0
10997,26.0,male,86284.0,2,MORTGAGE,8500.0,6.54,0.1,3.0,609,Yes,0
14449,25.0,male,129755.0,1,MORTGAGE,3000.0,11.01,0.02,2.0,675,No,0
26561,31.0,male,113267.0,9,MORTGAGE,24000.0,16.08,0.21,6.0,689,No,1
10906,25.0,female,84988.0,2,MORTGAGE,12800.0,13.11,0.15,4.0,650,No,0
28321,30.0,male,116810.0,9,MORTGAGE,6000.0,5.42,0.05,6.0,592,Yes,0
28029,27.0,female,94660.0,5,RENT,8000.0,8.59,0.08,8.0,564,Yes,0
15735,26.0,female,178840.0,7,MORTGAGE,7500.0,18.39,0.04,3.0,647,No,1
43795,32.0,female,37114.0,9,RENT,14369.0,12.64,0.39,8.0,567,No,1
40641,24.0,female,162934.0,1,MORTGAGE,12879.0,12.56,0.08,4.0,659,Yes,0
12740,26.0,female,84906.0,1,RENT,12000.0,5.99,0.14,4.0,576,No,0
42670,37.0,female,31143.0,15,RENT,2854.0,15.54,0.09,11.0,674,No,1
41469,29.0,male,55228.0,4,MORTGAGE,4504.0,10.5,0.08,6.0,613,No,0
29131,37.0,female,103064.0,11,RENT,35000.0,8.9,0.34,17.0,656,No,1
3182,25.0,female,51411.0,2,RENT,3500.0,5.42,0.07,4.0,640,Yes,0
24694,29.0,female,86738.0,7,RENT,10000.0,13.57,0.12,6.0,683,No,0
19941,27.0,female,40590.0,5,RENT,10625.0,6.62,0.26,5.0,553,No,1
2445,22.0,female,33478.0,0,RENT,2800.0,7.51,0.08,3.0,600,No,1
32526,54.0,male,144593.0,30,MORTGAGE,17625.0,7.49,0.12,20.0,643,Yes,0
9939,23.0,male,78832.0,2,MORTGAGE,8500.0,15.23,0.11,3.0,641,No,0
24956,31.0,male,96055.0,8,RENT,11200.0,13.99,0.12,8.0,686,No,1
3264,26.0,female,54878.0,5,RENT,3575.0,11.01,0.07,2.0,704,No,0
24108,27.0,male,41990.0,5,RENT,10000.0,16.77,0.24,7.0,609,No,1
19579,27.0,female,75041.0,4,RENT,3000.0,9.7,0.04,9.0,670,Yes,0
16638,23.0,female,24200.0,0,RENT,6250.0,16.82,0.26,2.0,616,No,1
23888,33.0,male,26736.0,10,RENT,10000.0,12.53,0.37,8.0,692,No,1
42419,25.0,male,31235.0,3,RENT,3000.0,10.84,0.1,4.0,618,No,1
9299,22.0,male,74210.0,0,MORTGAGE,2100.0,6.62,0.03,3.0,585,Yes,0
23737,29.0,male,78701.0,5,MORTGAGE,10000.0,15.33,0.13,6.0,704,Yes,0
9935,24.0,female,78658.0,2,MORTGAGE,8000.0,10.99,0.1,3.0,624,Yes,0
2876,25.0,female,73304.0,2,RENT,3000.0,13.47,0.04,3.0,566,No,1
18622,29.0,male,93667.0,7,RENT,17600.0,13.48,0.19,8.0,641,Yes,0
694,26.0,female,71856.0,6,RENT,20000.0,11.01,0.28,4.0,610,No,1
131,24.0,male,53825.0,2,RENT,25000.0,15.33,0.46,2.0,652,No,1
21747,28.0,male,65873.0,4,RENT,6000.0,5.42,0.09,5.0,620,No,0
28302,32.0,male,212077.0,11,MORTGAGE,2400.0,14.42,0.01,10.0,662,Yes,0
23923,27.0,female,32387.0,6,RENT,10000.0,10.25,0.31,9.0,643,No,1
37173,42.0,male,96961.0,18,RENT,6400.0,11.63,0.07,11.0,705,No,0
24098,35.0,male,85092.0,10,MORTGAGE,12000.0,11.71,0.14,10.0,617,No,0
41162,25.0,female,117390.0,1,MORTGAGE,6523.0,12.93,0.06,2.0,547,Yes,0
1175,22.0,female,71832.0,2,RENT,16800.0,16.77,0.23,2.0,661,No,1
